WBGene00000001	0.377555744362153	1.64105056736186e-05
WBGene00000002	-0.140974123384303	0.35407128731007
WBGene00000003	-0.471008011596836	0.000963125840301966
WBGene00000004	-0.613683813450551	4.19374507756987e-16
WBGene00000005	-0.0602410033932758	0.934252438643552
WBGene00000007	-1.92431619443275	4.72169752212686e-14
WBGene00000008	-3.89536061302558	0.00209382944042981
WBGene00000009	1.35838662336974	0.00121464510706367
WBGene00000010	0.990319891812636	5.56761600933971e-12
WBGene00000012	0.70471603082458	0.587601710903085
WBGene00000013	1.12969993295503	0.321049502254679
WBGene00000015	-1.69211466013369	0.0448384604892
WBGene00000016	-0.606007616321728	0.0116399536325585
WBGene00000017	-1.09004912376761	4.69036481466311e-10
WBGene00000018	0.211655291773137	0.0433575617776626
WBGene00000020	1.1119667513185	7.92053073635315e-58
WBGene00000022	2.80623055598363	8.65812858524892e-165
WBGene00000023	0.225879898067631	0.861006387767815
WBGene00000031	0.641828178430172	0.835344625339763
WBGene00000033	2.48105629400116	0.0624423739670797
WBGene00000034	4.85545214611689	4.46137233769217e-07
WBGene00000035	0.34152776120054	0.00234879073251696
WBGene00000036	-0.332218339197796	3.71154913413736e-06
WBGene00000037	0.214117881565948	0.238408433805721
WBGene00000038	0.934057447853507	0.0766501321492626
WBGene00000039	-0.244064396535429	0.702282780569393
WBGene00000040	-0.232557567698937	0.00238941000458004
WBGene00000041	0.231832689183823	0.0484119371589903
WBGene00000042	-0.91192729836027	1.24421092813091e-07
WBGene00000043	-0.238924327134284	0.684529114686151
WBGene00000044	-1.31484378976506	3.17077529104239e-22
WBGene00000045	-0.666896776009711	0.315738473354242
WBGene00000046	-0.00154877067715678	0.996122937059376
WBGene00000047	0.361991612266534	0.00497538098221025
WBGene00000048	-0.558303257772712	0.0172199867465143
WBGene00000049	0.311175229031455	0.579118793015652
WBGene00000050	-0.80828733134944	0.0351617411085526
WBGene00000051	-0.698871637828916	8.1169275179509e-07
WBGene00000053	-1.01418901631741	3.37670191410867e-05
WBGene00000054	-0.532594478908287	0.00953626845152253
WBGene00000057	-0.184841181132933	0.457519370948971
WBGene00000058	-1.03452623770351	2.49533880818858e-23
WBGene00000059	-0.0277035530938473	0.937867043400682
WBGene00000060	-1.06152056178682	2.77744822478378e-09
WBGene00000061	-0.975139731061321	0.000462886345821913
WBGene00000062	-0.928771716985236	5.61026551207681e-12
WBGene00000064	1.00294500269814	9.68839145934362e-32
WBGene00000066	-0.0023395970584094	0.991953087035269
WBGene00000067	2.05713139021618	2.37700529389909e-145
WBGene00000068	-0.437057744086636	7.72628201920771e-05
WBGene00000069	-0.42150212658131	1.22149998809714e-05
WBGene00000070	0.122627337380566	0.203947585667358
WBGene00000071	-0.985751437518623	1.21404890014955e-15
WBGene00000072	-0.602440837337926	1.43476434947377e-10
WBGene00000073	-0.0746593592818156	0.553523203065266
WBGene00000074	0.79597666358504	2.34398891235057e-16
WBGene00000075	0.477951633682064	0.00123146594725126
WBGene00000079	0.375159541061438	4.04224220811439e-07
WBGene00000080	0.121188385304402	0.241399890364806
WBGene00000081	-1.66835094618834	1.13185187824809e-45
WBGene00000082	0.114190482160658	0.53866653952405
WBGene00000083	-1.10502354724837	4.29799962225101e-27
WBGene00000084	1.04651278162458	6.21560936729318e-20
WBGene00000085	-0.373206162862436	0.0228423561506056
WBGene00000086	0.111664464186016	0.215586033154514
WBGene00000088	0.895686422474664	1.66288849193967e-13
WBGene00000089	-0.432809174532801	0.000291284821224189
WBGene00000090	0.378785449059187	6.36565999442176e-06
WBGene00000093	0.0991375164349609	0.544681108029442
WBGene00000094	-0.236550397031496	0.200118113511366
WBGene00000095	-0.26323378455366	0.000340729315375146
WBGene00000096	-0.584877109142932	1.27694551502944e-06
WBGene00000097	0.0680488089814002	0.666814494346459
WBGene00000098	0.329406273179747	0.0272908403364635
WBGene00000099	0.133165748433706	0.616097021682321
WBGene00000100	0.373029937695734	8.34963791490372e-14
WBGene00000101	-0.0691383235111418	0.347341458054546
WBGene00000102	0.166602548768776	0.0589751006971644
WBGene00000103	-0.00824047540108313	0.947162685679054
WBGene00000105	0.161741673843177	0.0785490481102362
WBGene00000106	0.56583189034075	1.64019619865437e-10
WBGene00000107	-0.647213483871922	1.28035658763629e-08
WBGene00000109	-0.56977326852861	4.86043831348479e-09
WBGene00000110	-0.0934467258313065	0.600810399766933
WBGene00000111	-0.608476059210984	5.90770320514217e-06
WBGene00000112	0.213343228539597	0.0735515254823131
WBGene00000113	0.535448554671388	7.63699253656485e-07
WBGene00000114	0.689046293379008	4.261697587014e-08
WBGene00000115	-0.452466788754	1.87753493580359e-07
WBGene00000116	-0.389522440138503	0.00318231127078246
WBGene00000117	-0.111279799102202	0.212703096369737
WBGene00000118	0.21342461295743	0.00534226841024774
