2L52.1,1,1.75218156961531,2.44275669048347
2RSSE.1,0.178361640952765,2.4250249200793,-2.89543325375591
6R55.2,0.840549502429074,2.52021053686821,4.41678132209641
aagr-1,0.964794475578235,2.05937751240358,3.43579485069099
aagr-2,0.935228525359578,1.97782347360029,2.8516521748672
aagr-3,0.277227976827478,7.74294224806146,-0.661916596813107
aagr-4,0.270660904229567,2.32219525550259,-1.97311597880883
aak-1,0.446466369972918,3.83392539508083,4.44448327922265
aak-2,0.0431289048709765,6.76484300007025,-1.7157394181351
aakb-1,0.373699108320954,3.68009494543249,6.11209035207373
aakb-2,0.714075970851649,3.50221976875055,5.88507672200615
aakg-1,0.534959664207067,2.38999758423703,3.58992967350953
aakg-2,0.920939650398164,5.43604965099542,0.571136348479533
aakg-4,0.851782017366414,2.65711626907264,4.65752739429353
aakg-5,0.736577203175926,6.4077632395072,0.679185201186903
aap-1,0.100728069955253,7.12695221343204,2.67748532824552
aars-1,0.867630001904125,3.08241619611209,4.07907832266252
aars-2,0.0291429326337865,6.82803623872779,2.21679665296751
aat-1,0.00487159923902399,3.36212836904302,-6.21595999833849
aat-2,0.442893323632264,4.12282001777922,6.64740054900295
aat-3,0.051727388694824,4.40779781497394,6.97776453632896
aat-9,0.47304221043334,3.47321047171142,3.81079549582274
abce-1,0.97588748923692,5.33312206967174,0.324275557110898
abcf-1,0.644461415436853,8.10997627445709,0.409735570415538
abcf-2,0.898152201964776,8.49512292817279,-0.0208329672225956
abcf-3,0.0210545275409881,5.60804444058856,8.28610244123903
abi-1,0.620537066010558,6.3930220362743,1.63691159668661
abl-1,0.352822428368272,5.70312840142893,-0.842091725349749
abt-4,1,1.62911216948515,1.8215326514513
abtm-1,0.39192404527943,4.40078719050903,2.01253022377632
abts-1,0.767125963754324,7.28741228028163,-0.126324097965466
abts-2,0.239599394148794,1.97122179364898,2.6422446270996
abts-4,0.217097669551109,4.10965929279106,-2.08993823488874
acbp-1,0.318845216598648,8.3355037709243,0.759412900046459
acbp-5,0.57902770393746,6.71095175691528,-0.385109913382512
acc-4,0.627611045860955,3.2314894525548,5.52556649196717
acdh-10,0.109828793489539,7.72561521627479,-0.928209473478253
acdh-11,0.435308038616236,7.17025149726719,0.862670287927986
acdh-12,0.0699904677727325,7.76364229659168,1.58440101393476
acdh-13,0.227836629973176,4.7623639718016,-1.98820450103394
acdh-2,1,3.13906130554699,5.40155592193223
acdh-3,0.693076706538174,8.50195798238923,-0.150718072852592
acdh-5,0.00411721043444588,2.11784286847956,-6.23297335122701
acdh-7,0.841079859360106,7.24542546630674,0.264770361061616
acdh-9,0.491618831379714,4.09406559393081,-0.697597178294927
ace-1,1,1.98304889475972,3.22486243306049
acin-1,0.672883856350895,7.57781535116143,0.302751843665063
acl-1,0.264528747494356,5.68299308495293,-1.68485326598335
acl-11,0.58285991913259,5.24349308182201,1.57792439009735
acl-12,0.675474204477449,2.81226545679257,4.91049347581043
acl-14,0.569296666865871,6.56906744440297,1.37498507237148
acl-2,0.404019853080071,4.3634700541816,6.92754537701291
acl-3,0.0818060051311739,6.39730332469785,-2.13931321101671
acl-4,0.298540188146415,6.1254538784309,2.1872352234568
acl-5,0.103046134832628,5.89216462663629,-1.9826520656953
acl-6,0.64345186951015,6.64075520548291,1.32752587638928
acl-8,0.769204620443322,2.20081340345286,2.79805393404409
acl-9,0.611341533877673,8.05144593913576,-0.265233617784835
aco-1,0.792946757431607,6.38595042173917,0.400369353195202
aco-2,0.553758481522348,5.76571183927738,1.17076396515171
acp-4,0.0145741301574118,1.69030096991602,-4.60426064449871
acr-12,1,2.28383049561649,3.95112537337932
acr-16,1,3.70985832318914,1.62356070976878
acr-17,0.958342217754245,3.01228467345463,5.21152301917861
acr-18,1,2.37565277848269,4.13929987747138
